genes	logFC.A	FDR.A	groups	coarse_groups	rank_from_biggest_increase	rank_from_biggest_decrease	gene_names	uniprot_acc	broad_gene_name	uniprot_gene_name	fungidb_gene_name	blast2go_annotation	is_tf	is_kinases	is_virulence_gene	order_peaktime	scer_orthologs	scer_ortholog_descriptions
CNAG_06050	0.670611502343903	0.0237912486974198	AMB up only	AMB only	99	530	UGE2	NA	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase, UDP-glucose 4-epimerase, variant	GALE_HUMANUD|P-glucose 4-epimerase OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=2	NA	NA	NA	1023	GAL10	Bifunctional protein GAL10 [Includes: UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase); Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)]
CNAG_06050	0.670611502343903	0.0237912486974198	AMB up only	AMB only	100	531	UGE2	NA	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase, UDP-glucose 4-epimerase, variant	GALE_MOUSEUD|P-glucose 4-epimerase OS=Mus musculus OX=10090 GN=Gale PE=1 SV=1	NA	NA	NA	1023	GAL10	Bifunctional protein GAL10 [Includes: UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase); Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)]
CNAG_06050	0.670611502343903	0.0237912486974198	AMB up only	AMB only	100	531	UGE2	NA	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase, UDP-glucose 4-epimerase, variant	GALE_HUMANUD|P-glucose 4-epimerase OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=2	NA	NA	NA	1023	GAL10	Bifunctional protein GAL10 [Includes: UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase); Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)]
CNAG_07412	0.671801125639969	0.0231024155978679	AMB up only	AMB only	96	532	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05304	0.673676510267256	0.0307308406242919	AMB up only	AMB only	95	533	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	NA	NA	NA	NA	NA	NA	NA
CNAG_01538	0.67464842531369	0.00413273559022053	AMB up only	AMB only	94	534	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04892	0.675267403346502	0.00889473892336104	AMB up only	AMB only	93	535	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2, hypothetical protein, variant 3, hypothetical protein, variant 4	NA	NA	NA	NA	NA	NA	NA
CNAG_03934	0.680330292936506	0.0152632082913979	AMB up only	AMB only	92	536	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	IF4E3_WHEAT|Eukaryotic translation initiation factor NCBP OS=Triticum aestivum OX=4565 GN=NCBP PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_06346	0.683874986562305	0.00889473892336104	AMB up only	AMB only	91	537	BLP1	NA	hypothetical protein	Uncharacterized protein	Barwin-like protein 1	NA	NA	NA	NA	NA	NA	NA
CNAG_07799	0.68873185232424	0.00511943507810781	AMB up only	AMB only	90	538	NA	NA	ABC transporter	ABC transporter	ABC transporter	ATRF_ASPFUAB|C multidrug transporter atrF OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) OX=330879 GN=atrF PE=2 SV=1	NA	NA	NA	NA	; AUS1; PDR10; PDR11; PDR12; PDR15; PDR18; PDR5; SNQ2	Uncharacterized ABC transporter ATP-binding protein/permease YOL075C; ATP-dependent permease AUS1; ATP-dependent permease PDR10; ATP-dependent permease PDR11; ATP-dependent permease PDR12; ATP-dependent permease PDR15; ABC transporter ATP-binding protein/permease PDR18 (Pleiotropic drug resistance protein 18); Pleiotropic ABC efflux transporter of multiple drugs (Pleiotropic drug resistance protein 5) (Suppressor of toxicity of sporidesmin); Protein SNQ2
CNAG_02900	0.689608109359361	0.0352675037941988	AMB up only	AMB only	89	539	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_08000	0.699205917992993	0.00236038080918546	AMB up only	AMB only	88	540	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03518	0.70320780176773	0.0246916214777837	AMB up only	AMB only	87	541	PAD1	J9VR44	phenylacrylic acid decarboxylase	Flavin prenyltransferase PAD1, mitochondrial (EC 2.5.1.129)	Phenylacrylic acid decarboxylase	PAD1_YEAST|Flavin prenyltransferase PAD1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PAD1 PE=1 SV=2	NA	NA	NA	NA	PAD1	Flavin prenyltransferase PAD1, mitochondrial (EC 2.5.1.129) (Phenylacrylic acid decarboxylase 1) (PAD)
CNAG_02441	0.708633714320688	0.0447003789562078	AMB up only	AMB only	86	542	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	GXCB_DICDI|Rac guanine nucleotide exchange factor B OS=Dictyostelium discoideum OX=44689 GN=gxcB PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_02168	0.710167286367758	0.00813804403104413	AMB up only	AMB only	85	543	NA	NA	glucoamylase	Glucoamylase	Glucoamylase	NA	NA	NA	NA	977	NA	NA
CNAG_00871	0.710868959883639	0.0105880993645206	AMB up only	AMB only	84	544	CLR3	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	TRUE	NA	NA	NA	NA	NA
CNAG_01354	0.712693031424721	0.00551951311998951	AMB up only	AMB only	83	545	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	YIZG_SCHPO|Uncharacterized transporter C1002.16c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1002.16c PE=3 SV=1	NA	NA	NA	NA	TNA1	High-affinity nicotinic acid transporter (Nicotinic acid permease)
CNAG_06894	0.715142493507448	0.0312161579700135	AMB up only	AMB only	82	546	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07480	0.717083793933042	0.0305823221387838	AMB up only	AMB only	81	547	NA	NA	cytochrome b5 reductase	Cytochrome b5 reductase	cytochrome b5 reductase	MCR1_ASPTNNAD|H-cytochrome b5 reductase 2 OS=Aspergillus terreus (strain NIH 2624 / FGSC A1156) OX=341663 GN=mcr1 PE=3 SV=2	NA	NA	NA	NA	NA	NA
CNAG_02143	0.720724846306301	0.0176059060748215	AMB up only	AMB only	80	548	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_07933	0.732760073679212	0.00547271307093773	AMB up only	AMB only	79	549	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06234	0.732848314305504	0.0165929816928907	AMB up only	AMB only	78	550	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06944	0.735419102659116	0.0303778392588753	AMB up only	AMB only	77	551	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06055	0.738533233370247	0.00754804642052238	AMB up only	AMB only	76	552	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01603	0.743889385281046	0.0148734519411018	AMB up only	AMB only	75	553	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01994	0.74531871854958	0.0115483121921843	AMB up only	AMB only	74	554	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01645	0.765422029195692	0.0077507398622939	AMB up only	AMB only	73	555	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04804	0.766674499611178	0.0271543926611178	AMB up only	AMB only	72	556	SRE1	NA	hypothetical protein	Uncharacterized protein	sterol regulatory element-binding protein	NA	TRUE	NA	NA	NA	NA	NA
CNAG_06835	0.76679834312417	0.00938133119464363	AMB up only	AMB only	71	557	KRE61	NA	glucosidase	Glucosidase	glucosidase	KRE6_YEAST|Beta-glucan synthesis-associated protein KRE6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KRE6 PE=1 SV=2	NA	NA	NA	NA	KRE6; SKN1	Beta-glucan synthesis-associated protein KRE6 (Killer toxin-resistance protein 6); Beta-glucan synthesis-associated protein SKN1
CNAG_01506	0.776577929119389	0.0126426361652608	AMB up only	AMB only	70	558	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00828	0.776770504883351	0.0169192331717991	AMB up only	AMB only	69	559	SIP401	NA	pathway-specific nitrogen regulator	Pathway-specific nitrogen regulator	pathway-specific nitrogen regulator	NA	TRUE	NA	NA	NA	NA	NA
CNAG_07203	0.778385772516912	0.0157566176598661	AMB up only	AMB only	68	560	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07683	0.779323843775062	0.00425787553468469	AMB up only	AMB only	67	561	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00425	0.779457600394551	0.0181028560755348	AMB up only	AMB only	66	562	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05305	0.779793218174498	0.00527864463861263	AMB up only	AMB only	65	563	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03909	0.783309574796124	0.0110437807512178	AMB up only	AMB only	64	564	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	APDF_EMENI|Aspyridones efflux protein apdF OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=apdF PE=2 SV=1	NA	NA	NA	NA	MCH5	Riboflavin transporter MCH5
CNAG_00595	0.785275733029731	0.00605225337127618	AMB up only	AMB only	63	565	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06115	0.788788960537481	0.0027773331777499	AMB up only	AMB only	62	566	NA	NA	acid phosphatase	Acid phosphatase	Acid phosphatase	NA	NA	NA	NA	NA	NA	NA
CNAG_03842	0.795215376281067	0.0219967160473906	AMB up only	AMB only	61	567	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04807	0.797779645348631	0.0195986762954872	AMB up only	AMB only	60	568	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	TRUE	NA	NA	NA	NA	NA
CNAG_05093	0.805796988877399	0.0403432924214802	AMB up only	AMB only	59	569	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	TRUE	NA	NA	NA	NA	NA
CNAG_01056	0.806114654775774	0.00319952723349868	AMB up only	AMB only	58	570	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	CON6_NEUCR|Conidiation-specific protein 6 OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=con-6 PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_00463	0.807390755275426	0.0471546062543625	AMB up only	AMB only	57	571	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01581	0.8262740471426	0.0187109110595343	AMB up only	AMB only	56	572	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04143	0.829772116098382	0.0055257483516278	AMB up only	AMB only	55	573	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_05279	0.830815224889568	0.00731417006951117	AMB up only	AMB only	54	574	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06507	0.848751545226649	0.0116963838649585	AMB up only	AMB only	53	575	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05022	0.851620820609027	0.00906147281267613	AMB up only	AMB only	52	576	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06504	0.853717689750713	0.00742774842867869	AMB up only	AMB only	51	577	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	ASAB_ASPFN|Hydroxylase/desaturase asaB OS=Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / NRRL 3357 / JCM 12722 / SRRC 167) OX=332952 GN=asaB PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_02865	0.859993542634451	0.0331078396343454	AMB up only	AMB only	50	578	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_01511	0.861227983831415	0.0337981263908899	AMB up only	AMB only	49	579	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02497	0.872442760235577	0.00420641748416925	AMB up only	AMB only	48	580	NA	NA	thaumatin family protein	Thaumatin family protein	thaumatin family protein, thaumatin family protein, variant	TLP1_PYRPY|Thaumatin-like protein 1 OS=Pyrus pyrifolia OX=3767 GN=TL1 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_04717	0.87362494884601	0.013102930745439	AMB up only	AMB only	47	581	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03504	0.883717503961117	0.0324626064040762	AMB up only	AMB only	46	582	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03754	0.895558353528351	0.00804994328996951	AMB up only	AMB only	45	583	ISP1	NA	short-chain dehydrogenase/reductase SDR	Short-chain dehydrogenase/reductase SDR	short-chain dehydrogenase/reductase SDR	ADRC3_ARATHNADP|H-dependent aldehyde reductase-like protein, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At3g03980 PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_01570	0.898329438983957	0.0105880993645206	AMB up only	AMB only	44	584	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_07867	0.905621941736272	0.010241116526876	AMB up only	AMB only	43	585	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	YAKB_SCHPO|Uncharacterized transcriptional regulatory protein C1F7.11c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1F7.11c PE=4 SV=1	NA	NA	NA	292	NA	NA
CNAG_07335	0.906284020134954	0.0133428127492826	AMB up only	AMB only	42	586	NA	NA	cystinosin	Cystinosin	cystinosin	CTNS_DROME|Cystinosin homolog OS=Drosophila melanogaster OX=7227 GN=CG17119 PE=1 SV=2	NA	NA	NA	480	ERS1	Cystine transporter (ERD suppressor) (Transmembrane protein ERS1)
CNAG_07369	0.910897816985478	0.00411360435607174	AMB up only	AMB only	41	587	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02777	0.91763864840415	0.00707084286998417	AMB up only	AMB only	40	588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_08005	0.921311951827421	0.00214413770059909	AMB up only	AMB only	39	589	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07785	0.92726849392645	0.0124866375432175	AMB up only	AMB only	38	590	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00080	0.929635155386188	0.00333374761769913	AMB up only	AMB only	37	591	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03783	0.941564253642521	0.0195019233737513	AMB up only	AMB only	36	592	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00759	0.945787865474793	0.0110709050508653	AMB up only	AMB only	35	593	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_04476	0.949613800569437	0.00759849506386955	AMB up only	AMB only	34	594	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_07723	0.953325661451204	0.0265239380639086	AMB up only	AMB only	33	595	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01883	0.965798342115919	0.0176220523368497	AMB up only	AMB only	32	596	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	TRUE	NA	NA	NA	NA	NA
CNAG_01383	0.98777239055113	0.0166405396214912	AMB up only	AMB only	31	597	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02339	0.998140087791132	0.00505813162482549	AMB up only	AMB only	30	598	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06449	1.00689192878483	0.0184805446026948	AMB up only	AMB only	29	599	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	NA	NA	NA	NA	NA	NA	NA
CNAG_06290	1.02804694618005	0.0228899549830185	AMB up only	AMB only	28	600	HXT2	NA	high-affinity glucose transporter SNF3	High-affinity glucose transporter SNF3	Low-affinity glucose transporter HXT2	RAG1_KLULA|Low-affinity glucose transporter OS=Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) OX=284590 GN=RAG1 PE=1 SV=1	NA	NA	NA	NA	GAL2; HXT1; HXT10; HXT11; HXT13; HXT15; HXT16; HXT17; HXT2; HXT3; HXT4; HXT5; HXT6; HXT7; HXT8; HXT9; RGT2; SNF3	Galactose transporter (Galactose permease); Low-affinity glucose transporter HXT1; Hexose transporter HXT10; Hexose transporter HXT11 (Low-affinity glucose transporter LGT3); Hexose transporter HXT13; Hexose transporter HXT15; Hexose transporter HXT16; Hexose transporter HXT17; High-affinity glucose transporter HXT2; Low-affinity glucose transporter HXT3; Low-affinity glucose transporter HXT4 (Low-affinity glucose transporter LGT1); Probable glucose transporter HXT5; High-affinity hexose transporter HXT6; High-affinity hexose transporter HXT7; Hexose transporter HXT8; Hexose transporter HXT9; High-affinity glucose transporter RGT2; High-affinity glucose transporter SNF3
CNAG_06017	1.02944780677311	0.00683311573363814	AMB up only	AMB only	27	601	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07588	1.03231985762304	0.0155439242766799	AMB up only	AMB only	26	602	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04975	1.03718019853544	0.0307308406242919	AMB up only	AMB only	25	603	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04894	1.06693932952797	0.0435485785767947	AMB up only	AMB only	24	604	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04695	1.07173399479355	0.00415964417981162	AMB up only	AMB only	23	605	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07444	1.07788986178806	0.00157619739283237	AMB up only	AMB only	22	606	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07728	1.08309668312266	0.00708754859230535	AMB up only	AMB only	21	607	NA	NA	solute carrier family 39 (zinc transporter), member 1/2/3	Solute carrier family 39 (Zinc transporter), member 1/2/3	solute carrier family 39 (zinc transporter), member 1/2/3	NA	NA	NA	NA	NA	NA	NA
CNAG_03145	1.08464139577623	0.00148749029507502	AMB up only	AMB only	20	608	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07753	1.09316055488305	0.0290170793675259	AMB up only	AMB only	19	609	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07722	1.09399170364338	0.0406979691620715	AMB up only	AMB only	18	610	NA	NA	pumilio domain-containing protein c	Pumilio domain-containing protein c	pumilio domain-containing protein c	NA	NA	NA	NA	NA	NA	NA
CNAG_03597	1.12263193983134	0.00231127519713014	AMB up only	AMB only	17	611	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	CSCL7_ARATHCS|C1-like protein At1g11960 OS=Arabidopsis thaliana OX=3702 GN=At1g11960 PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_04215	1.15601702662567	0.00753518378774859	AMB up only	AMB only	16	612	MET3	Q8TG24	sulfate adenylyltransferase	Sulfate adenylyltransferase (EC 2.7.7.4) (ATP-sulfurylase) (Sulfate adenylate transferase) (SAT)	sulfate adenylyltransferase	MET3_CRYNH|Sulfate adenylyltransferase OS=Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) OX=235443 GN=MET3 PE=2 SV=1	NA	TRUE	TRUE	NA	MET3	Sulfate adenylyltransferase (EC 2.7.7.4) (ATP-sulfurylase) (Methionine-requiring protein 3) (Sulfate adenylate transferase) (SAT)
CNAG_00679	1.16568967781872	0.0162581694086291	AMB up only	AMB only	15	613	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04099	1.20300985991262	0.0296102984570086	AMB up only	AMB only	14	614	NA	NA	6-phosphogluconate dehydrogenase, decarboxylating	6-phosphogluconate dehydrogenase, decarboxylating	6-phosphogluconate dehydrogenase, decarboxylating	6PGD_CUNE|L6-phosphogluconate dehydrogenase, decarboxylating OS=Cunninghamella elegans OX=4853 GN=6-PGD PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_03938	1.21545165755034	0.0101097512508598	AMB up only	AMB only	13	615	CPR2	NA	pheromone a factor receptor	Pheromone a factor receptor	Nonmating-type specific pheromone G-protein coupled receptor	BBR1_SCHCO|Pheromone B beta 1 receptor OS=Schizophyllum commune OX=5334 GN=BBR1 PE=3 SV=2	NA	NA	NA	NA	NA	NA
CNAG_04016	1.23609969243272	0.0146353345591823	AMB up only	AMB only	12	616	ISP5	NA	hypothetical protein	Uncharacterized protein	Identified spore protein 5	NA	NA	NA	NA	NA	NA	NA
CNAG_02707	1.23678462423976	0.0142658987509163	AMB up only	AMB only	11	617	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
